tweet,tweet_tokenized,tweet_translated,tweet_translated_tokenized
"#19Jul Tribunal ratificó la privativa de libertad contra los siete imputados por el femicidio de Ángela Aguirre, y pasarán a juicio. Las dos mujeres seguirán recluidas en el INOF y los cinco hombres en el Rodeo II.","['jul', 'tribunal', 'ratificó', 'privativa', 'libertad', 'siete', 'imputados', 'femicidio', 'ángela', 'aguirre', 'pasarán', 'juicio', 'dos', 'mujeres', 'seguirán', 'recluidas', 'inof', 'cinco', 'hombres', 'rodeo', 'ii']","# 19Jul Court ratified the deprivation of liberty against the seven defendants for the femicide of Angela Aguirre, and they will go to trial. The two women will continue to be held at INOF and the five men at Rodeo II.","['jul', 'court', 'ratified', 'deprivation', 'liberty', 'seven', 'defendants', 'femicide', 'angela', 'aguirre', 'go', 'trial', 'two', 'women', 'continue', 'held', 'inof', 'five', 'men', 'rodeo', 'ii']"
💔,[],,[]
"@JUSTICIAVENEZU8 Debería LEER primero y procesar... ""En principio serían llevados""... Fue lo que se determinó en audiencia de presentación, pero la defensa de los imputados alegó la peligrosidad de esa cárcel. Buenas noches, quien quiera que esté cómodamente detrás de una cuenta anónima.","['justiciavenezu', 'debería', 'leer', 'primero', 'procesar', 'principio', 'llevados', 'determinó', 'audiencia', 'presentación', 'defensa', 'imputados', 'alegó', 'peligrosidad', 'cárcel', 'buenas', 'noches', 'quiera', 'cómodamente', 'detrás', 'cuenta', 'anónima']","@ JUSTICIAVENEZU8 You should READ first and process ... ""In principle they would be taken"" ... It was what was determined in the presentation hearing, but the defense of the accused alleged the dangerousness of that jail. Good evening, whoever is comfortably behind an anonymous account.","['justiciavenezu', 'read', 'first', 'process', 'principle', 'would', 'taken', 'determined', 'presentation', 'hearing', 'defense', 'accused', 'alleged', 'dangerousness', 'jail', 'good', 'evening', 'whoever', 'comfortably', 'behind', 'anonymous', 'account']"
"Esto, todos los días. No entienden que el punto no es quién pasa más horas o días sin luz, agua, gas, internet... Es que no deberíamos pasar ni una hora sin esos servicios.  Con lo de la gasolina dicen: ""mejoró"", ""fue rápido, solo estuve 1 hora"".","['días', 'entienden', 'punto', 'quién', 'pasa', 'horas', 'días', 'luz', 'agua', 'gas', 'internet', 'deberíamos', 'pasar', 'hora', 'servicios', 'gasolina', 'dicen', 'mejoró', 'rápido', 'solo', 'hora']","This, every day. They do not understand that the point is not who spends more hours or days without electricity, water, gas, internet ... It is that we should not spend an hour without those services. With the gasoline they say: ""it improved"", ""it was fast, I was only 1 hour"".","['every', 'day', 'understand', 'point', 'spends', 'hours', 'days', 'without', 'electricity', 'water', 'gas', 'internet', 'spend', 'hour', 'without', 'services', 'gasoline', 'say', 'improved', 'fast', 'hour']"
Todas las irregularidades en el caso de #ÁngelaAguirre terminaron por radicar la causa y ser llevada ahora desde Caracas. #JusticiaParaÁngelaAguirre,"['todas', 'irregularidades', 'caso', 'ángelaaguirre', 'terminaron', 'radicar', 'causa', 'ser', 'llevada', 'ahora', 'caracas', 'justiciaparaángelaaguirre']",All the irregularities in the case of # ÁngelaAguirre ended up filing the case and now being taken from Caracas. #JusticeForAngelaAguirre,"['irregularities', 'case', 'ángelaaguirre', 'ended', 'filing', 'case', 'taken', 'caracas', 'justiceforangelaaguirre']"
"Es de recordar que las 2 mujeres debían estar en el CCP Vizcaíno por orden del tribunal en Bolívar, pero nunca fueron trasladadas y permanecieron en el Cicpc, al igual que los otros imputados, quienes en principio serían llevados a la cárcel de Vista Hermosa en Ciudad Bolívar.","['recordar', 'mujeres', 'debían', 'ccp', 'vizcaíno', 'orden', 'tribunal', 'bolívar', 'nunca', 'trasladadas', 'permanecieron', 'cicpc', 'igual', 'imputados', 'principio', 'llevados', 'cárcel', 'vista', 'hermosa', 'ciudad', 'bolívar']","It should be remembered that the 2 women had to be in the Vizcaíno CCP by order of the court in Bolívar, but they were never transferred and remained in the Cicpc, like the other defendants, who in principle would be taken to the Vista Hermosa prison in Ciudad Bolivar.","['remembered', 'women', 'vizcaíno', 'ccp', 'order', 'court', 'bolívar', 'never', 'transferred', 'remained', 'cicpc', 'like', 'defendants', 'principle', 'would', 'taken', 'vista', 'hermosa', 'prison', 'ciudad', 'bolivar']"
#3Jul Audiencia preliminar por el femicidio de #ÁngelaAguirre fue diferida para el #18Jul. Los 5 imputados hombres serán recluidos en El Rodeo II y las 2 mujeres en el Inof. #JusticiaParaÁngelaAguirre,"['jul', 'audiencia', 'preliminar', 'femicidio', 'ángelaaguirre', 'diferida', 'jul', 'imputados', 'hombres', 'recluidos', 'rodeo', 'ii', 'mujeres', 'inof', 'justiciaparaángelaaguirre']",# 3Jul Preliminary hearing for the femicide of # ÁngelaAguirre was postponed to # 18Jul. The 5 accused men will be held in El Rodeo II and the 2 women in the Inof. #JusticeForAngelaAguirre,"['jul', 'preliminary', 'hearing', 'femicide', 'ángelaaguirre', 'postponed', 'jul', 'accused', 'men', 'held', 'el', 'rodeo', 'ii', 'women', 'inof', 'justiceforangelaaguirre']"
"Ciudad Guayana arribó a su 58° aniversario, añorando volver a ser esa ciudad planificada y emporio industrial de Venezuela  https://t.co/4ijFWdlBWG","['ciudad', 'guayana', 'arribó', 'aniversario', 'añorando', 'volver', 'ser', 'ciudad', 'planificada', 'emporio', 'industrial', 'venezuela']","Ciudad Guayana reached its 58th anniversary, yearning to once again be that planned city and industrial emporium of Venezuela https://t.co/4ijFWdlBWG","['ciudad', 'guayana', 'reached', 'th', 'anniversary', 'yearning', 'planned', 'city', 'industrial', 'emporium', 'venezuela']"
#ServicioPúblico #Guayana  https://t.co/GB4H7nnsTQ,"['serviciopúblico', 'guayana']",# Public Service #Guayana https://t.co/GB4H7nnsTQ,"['public', 'service', 'guayana']"
#DiaDelPeriodista ¿Por qué seguir haciendo periodismo en tiempos de crisis?  https://t.co/tsRj0klKTF,"['diadelperiodista', '¿por', 'seguir', 'haciendo', 'periodismo', 'tiempos', 'crisis']",#DiaDelPeriodista Why continue doing journalism in times of crisis? https://t.co/tsRj0klKTF,"['diadelperiodista', 'continue', 'journalism', 'times', 'crisis']"
"El #DíadelPeriodista lo celebro porque más que una profesión, es la convicción de que podemos impulsar los cambios, buscando la verdad, defendiendo la libertad de expresión y que las violaciones de DD HH no queden impunes.  Feliz día a mis colegas.","['díadelperiodista', 'celebro', 'profesión', 'convicción', 'podemos', 'impulsar', 'cambios', 'buscando', 'verdad', 'defendiendo', 'libertad', 'expresión', 'violaciones', 'dd', 'hh', 'queden', 'impunes', 'feliz', 'día', 'colegas']","I celebrate # Journalist Day because more than a profession, it is the conviction that we can promote changes, seeking the truth, defending freedom of expression and that human rights violations do not go unpunished. Happy day to my colleagues.","['celebrate', 'journalist', 'day', 'profession', 'conviction', 'promote', 'changes', 'seeking', 'truth', 'defending', 'freedom', 'expression', 'human', 'rights', 'violations', 'go', 'unpunished', 'happy', 'day', 'colleagues']"
"#23Jun 2:30 pm. Colas por gasolina en #Guayana para mañana #24Jun: La de La Piña va por el desvío de Matanzas, la del Rosa Bella pasa la redoma La Piña, la morocha de la Av. Los Trabajadores (sentido PZO-San Félix) va hacia la zona industrial Los Pinos","['jun', 'pm', 'colas', 'gasolina', 'guayana', 'mañana', 'jun', 'piña', 'va', 'desvío', 'matanzas', 'rosa', 'bella', 'pasa', 'redoma', 'piña', 'morocha', 'av', 'trabajadores', 'pzo', 'san', 'félix', 'va', 'hacia', 'zona', 'industrial', 'pinos']","# 23Jun 2:30 pm. Queues for gasoline in #Guayana for tomorrow # 24Jun: The one from La Piña goes through the Matanzas detour, the one from Rosa Bella passes the La Piña vial, the brunette from Av. Los Trabajadores (direction PZO-San Félix) goes towards Los Pinos industrial area","['jun', 'pm', 'queues', 'gasoline', 'guayana', 'tomorrow', 'jun', 'one', 'la', 'piña', 'goes', 'matanzas', 'detour', 'one', 'rosa', 'bella', 'passes', 'la', 'piña', 'vial', 'brunette', 'av', 'los', 'trabajadores', 'direction', 'pzo', 'san', 'félix', 'goes', 'towards', 'los', 'pinos', 'industrial', 'area']"
"Espero que en verdad se normalice el servicio de suministro de gasolina, pero no sé qué significa ""contingencia solventada"". Ayer pasé 16 horas en cola, hoy #21Jun sé de gente que estuvo 24 horas en cola para surtir de gasolina, y no llenan completamente el tanque #Guayana","['espero', 'verdad', 'normalice', 'servicio', 'suministro', 'gasolina', 'sé', 'significa', 'contingencia', 'solventada', 'ayer', 'pasé', 'horas', 'cola', 'hoy', 'jun', 'sé', 'gente', 'horas', 'cola', 'surtir', 'gasolina', 'llenan', 'completamente', 'tanque', 'guayana']","I hope that the gasoline supply service will really normalize, but I don't know what ""resolved contingency"" means. Yesterday I spent 16 hours in line, today # 21Jun I know of people who were in line for 24 hours to fill gasoline, and they do not fill the tank completely #Guayana","['hope', 'gasoline', 'supply', 'service', 'really', 'normalize', 'know', 'resolved', 'contingency', 'means', 'yesterday', 'spent', 'hours', 'line', 'today', 'jun', 'know', 'people', 'line', 'hours', 'fill', 'gasoline', 'fill', 'tank', 'completely', 'guayana']"
"#21Jun Justo Noguera aseguró que ""la contingencia fue superada"". Informó también que la E/S móvil ubicada en la Base Área de Puerto Ordaz será desactivada por la restitución de la ""normalidad"" del servicio. #Bolívar","['jun', 'justo', 'noguera', 'aseguró', 'contingencia', 'superada', 'informó', 'móvil', 'ubicada', 'base', 'área', 'puerto', 'ordaz', 'desactivada', 'restitución', 'normalidad', 'servicio', 'bolívar']","# 21Jun Justo Noguera assured that ""the contingency was overcome."" He also informed that the mobile I / O located in the Puerto Ordaz Area Base will be deactivated due to the restoration of the ""normality"" of the service. #Bolivar","['jun', 'justo', 'noguera', 'assured', 'contingency', 'overcome', 'also', 'informed', 'mobile', 'located', 'puerto', 'ordaz', 'area', 'base', 'deactivated', 'due', 'restoration', 'normality', 'service', 'bolivar']"
#21Jun Según Justo Noguera  todas las E/S en el estado #Bolívar tienen suficiente combustible y anunció que el racionamiento por terminal de placa será hasta el miércoles #26jun cuando esperan que se haya normalizado el suministro de gasolina.,"['jun', 'según', 'justo', 'noguera', 'todas', 'bolívar', 'suficiente', 'combustible', 'anunció', 'racionamiento', 'terminal', 'placa', 'miércoles', 'jun', 'esperan', 'normalizado', 'suministro', 'gasolina']",# 21Jun According to Justo Noguera all the I / O in the state # Bolívar have enough fuel and announced that the rationing per plate terminal will be until Wednesday # 26Jun when they expect the supply of gasoline to have normalized.,"['jun', 'according', 'justo', 'noguera', 'state', 'bolívar', 'enough', 'fuel', 'announced', 'rationing', 'per', 'plate', 'terminal', 'wednesday', 'jun', 'expect', 'supply', 'gasoline', 'normalized']"
Guayaneses esperan que visita de Bachelet ayude a Venezuela a salir de l...  https://t.co/j2zq44SH4h vía @YouTube,"['guayaneses', 'esperan', 'visita', 'bachelet', 'ayude', 'venezuela', 'salir', 'vía', 'youtube']",Guayanese hope that Bachelet's visit will help Venezuela to get out of it ... https://t.co/j2zq44SH4h via @YouTube,"['guayanese', 'hope', 'bachelet', 'visit', 'help', 'venezuela', 'get', 'via', 'youtube']"
PJ lamentó muerte de dirigente mientras hacía una cola por gasolina en...  https://t.co/zzLRZXY755 vía @YouTube,"['pj', 'lamentó', 'muerte', 'dirigente', 'mientras', 'hacía', 'cola', 'gasolina', 'vía', 'youtube']",PJ lamented the death of a leader while standing in line for gasoline at ... https://t.co/zzLRZXY755 via @YouTube,"['pj', 'lamented', 'death', 'leader', 'standing', 'line', 'gasoline', 'via', 'youtube']"
"@Nayarith_ve Hola. Hasta ahora no ha habido pronunciamiento oficial de si quitarán el racionamiento por número de placa. Cualquier cosa informo por esta misma vía. En esa E/S hoy surtieron por nro de placa 4, 5 y 6 hasta donde informaron conductores en cola.","['nayarith', 've', 'hola', 'ahora', 'pronunciamiento', 'oficial', 'si', 'quitarán', 'racionamiento', 'número', 'placa', 'cualquier', 'cosa', 'informo', 'misma', 'vía', 'hoy', 'surtieron', 'nro', 'placa', 'informaron', 'conductores', 'cola']","@Nayarith_ve Hello. So far there has been no official pronouncement on whether they will remove the plate number rationing. Anything I report through this same route. In that I / O today they supplied by plate number 4, 5 and 6 up to where they reported drivers in the queue.","['nayarith', 'hello', 'far', 'official', 'pronouncement', 'whether', 'remove', 'plate', 'number', 'rationing', 'anything', 'report', 'route', 'today', 'supplied', 'plate', 'number', 'reported', 'drivers', 'queue']"
#Guayana paralizada en colas para surtir gasolina  https://t.co/7NwdI6SAZj,"['guayana', 'paralizada', 'colas', 'surtir', 'gasolina']",#Guayana paralyzed in queues to supply gasoline https://t.co/7NwdI6SAZj,"['guayana', 'paralyzed', 'queues', 'supply', 'gasoline']"
"#20Jun Así estaba la cola en la E/S Móbil I para surtir gasolina. A las 12 de la noche ya estaba a esta altura. Logré echar gasolina a las 4:00pm.  A las 6:40pm de hoy, ya hay colas para los que les toca mañana #21jun. En la E/S Las Morochas llega al CC Plaza Atlántico #Guayana  https://t.co/g6KMQbB8JG","['jun', 'así', 'cola', 'móbil', 'surtir', 'gasolina', 'noche', 'altura', 'logré', 'echar', 'gasolina', 'pm', 'pm', 'hoy', 'colas', 'toca', 'mañana', 'jun', 'morochas', 'llega', 'cc', 'plaza', 'atlántico', 'guayana']","# 20Jun This was the queue at Mobile I / O I to fill gasoline. At 12 o'clock at night he was already at this height. I managed to get gas at 4:00 pm. At 6:40 pm today, there are already queues for those who are due tomorrow # 21Jun. At the Las Morochas I / O, it reaches CC Plaza Atlántico #Guayana https://t.co/g6KMQbB8JG","['jun', 'queue', 'mobile', 'fill', 'gasoline', 'clock', 'night', 'already', 'height', 'managed', 'get', 'gas', 'pm', 'pm', 'today', 'already', 'queues', 'due', 'tomorrow', 'jun', 'las', 'morochas', 'reaches', 'cc', 'plaza', 'atlántico', 'guayana']"
Las estaciones de servicio que NO surtirán mañana #19jun 1.- PINO DE ORO 2.- CARONÍ 2 3.- COSTA AZUL 4.- SANTA INÉS *SECRETARÍA DE COMUNICACIÓN E INFORMACIÓN DEL ESTADO BOLÍVAR*  https://t.co/xt1iW335DN,"['estaciones', 'servicio', 'surtirán', 'mañana', 'jun', 'pino', 'oro', 'caroní', 'costa', 'azul', 'santa', 'inés', 'secretaría', 'comunicación', 'información', 'bolívar']",The service stations that will NOT supply tomorrow # 19Jun 1.- PINO DE ORO 2.- CARONÍ 2 3.- COSTA AZUL 4.- SANTA INÉS * SECRETARIAT OF COMMUNICATION AND INFORMATION OF THE STATE BOLÍVAR * https://t.co/xt1iW335DN,"['service', 'stations', 'supply', 'tomorrow', 'jun', 'pino', 'de', 'oro', 'caroní', 'costa', 'azul', 'santa', 'inés', 'secretariat', 'communication', 'information', 'state', 'bolívar']"
