,si,negociación,cambio,maduro,oposición,país,sanciones,política,gob,puede,gobierno,venezuela,vzla,problema,diésel,pues,políticos,crisis,estrategia,elección,político,ahora,acuerdos,usa,hoy,población,gente,poder,sino,condiciones,siempre,cambios,ser,votar,gracias,lucha,aunque,confianza,hace,claro,negociar,proceso,menos,frente,moneda,sector,participación,mismo,vida,guaidó,cualquier,abstención,tiempo,internacional,sólo,va,elecciones,capacidad,parte,negociaciones,¿qué,parece,partes,posibilidad,divisas,resolver,ayuda,control,hacer,acuerdo,economía,interna,mayoría,humanitarios,debe,biden,allá,puedes,opo,importante,mientras,todas,evento,realidad,humanitaria,apertura,pob,real,éxito,producción,instituciones,acción,decisión,abastecimiento,obvio,resultado,tema,tener,países,ninguna,tweet_tokenized
619,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"['seguir', 'basando', 'la', 'estrategia', 'en', 'sanciones', 'econ', 'financieras', 'petroleras', 'que', 'no', 'han', 'funcionado', 'en', 'vzla', 'ni', 'en', 'el', 'mundo', 'obligar', 'los', 'líderes', 'apoyarlas', 'frente', 'una', 'pob', 'que', 'las', 'rechaza', 'en', 'datanálisis', 'noviembre', 'es', 'pulverizar', 'esperanza', 'apoyo', 'credibilidad', 'en', 'la', 'oposición']"
620,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['el', 'argumento', 'que', 'quitar', 'sanciones', 'no', 'resolverá', 'el', 'problema', 'que', 'buscaban', 'atender', 'el', 'cambio', 'es', 'tan', 'cierto', 'cómo', 'que', 'dejar', 'de', 'tomarse', 'una', 'medicina', 'errada', 'no', 'resuelve', 'la', 'enfermedad', 'desatendida', 'pero', 'seguir', 'tomándosela', 'generar', 'efectos', 'secundarios', 'luce', 'por', 'decir', 'lo', 'menos', 'suicida']"
621,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['lejos', 'de', 'impactarme”', 'porque', 'muchos', 'que', 'atacaron', 'nuestra', 'posición', 'contraria', 'las', 'sanciones', 'generales', 'como', 'vía', 'para', 'resolver', 'la', 'crisis', 'política', 'ahora', 'manifiesten', 'que', 'hay', 'que', 'revisarlas', 'reorientarlas', 'la', 'verdad', 'es', 'que', 'me', 'alegro', 'que', 'la', 'racionalidad', 'regrese', 'al', 'debate', 'aquí', 'en', 'usa']"
622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['cuando', 'te', 'estás', 'tomando', 'una', 'medicina', 'para', 'el', 'corazón', 'tu', 'enfermedad', 'es', 'del', 'riñón', 'dejar', 'de', 'tomártela', 'resuelve', 'sus', 'efectos', 'secundarios', 'que', 'son', 'inútiles', 'pero', 'sigue', 'sin', 'resolver', 'tu', 'enfermedad', 'real', 'el', 'reto', 'es', 'conseguir', 'la', 'verdadera', 'medicina', 'no', 'quedarte', 'pegado', 'en', 'la', 'que', 'no', 'sirve']"
623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['roberthino', 'no', 'hay', 'una', 'sola', 'encuesta', 'nacional', 'que', 'no', 'lo', 'reporte', 'la', 'experiencia', 'histórica', 'en', 'otros', 'países', 'no', 'es', 'distinto', 'lo', 'otro', 'son', 'opiniones']"
624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['ludvin', 'totalmente', 'válido', 'formas', 'parte', 'del', 'restante', 'es', 'decir', 'una', 'minoría', 'respetable']"
625,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['era', 'también', 'previsible', 'que', 'los', 'equipos', 'de', 'biden', 'que', 'se', 'preparan', 'para', 'encargarse', 'del', 'tema', 'latino', 'vzlano', 'crean', 'necesario', 'revisar', 'la', 'estrategia', 'de', 'sanciones', 'de', 'manera', 'integral', 'multilateral', 'partiendo', 'de', 'una', 'realidad', 'obvia', 'sus', 'resultados', 'unilaterales', 'han', 'sido', 'decepcionantes']"
626,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['los', 'discursos', 'pro', 'amplificación', 'de', 'sanciones', 'de', 'algunos', 'líderes', 'los', 'ponían', 'en', 'situación', 'difícil', 'concentraban', 'su', 'discurso', 'en', 'un', 'tema', 'que', 'la', 'mayoría', 'rechaza', 'generando', 'cortocircuito', 'que', 'afecta', 'su', 'respaldo', 'popular', 'es', 'racional', 'positivo', 'ver', 'el', 'viraje', 'favor', 'de', 'su', 'revisión']"
627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['no', 'sorprende', 'entonces', 'que', 'de', 'la', 'población', 'hoy', 'rechace', 'las', 'sanciones', 'generales', 'petroleras', 'financieras', 'no', 'así', 'las', 'personales', 'que', 'aprueba', 'la', 'mayoría', 'pues', 'considera', 'que', 'su', 'aplicación', 'no', 'ha', 'funcionado', 'lo', 'que', 'resulta', 'obvio', 'empeora', 'inútilmente', 'su', 'calidad', 'de', 'vida']"
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['el', 'objetivo', 'de', 'una', 'sanción', 'es', 'presionar', 'negociaciones', 'para', 'rescatar', 'la', 'democracia', 'pero', 'tienen', 'que', 'ser', 'temporales', 'individuales', 'revertibles', 'cuando', 'se', 'generalizan', 'se', 'convierte', 'en', 'permanentes', 'además', 'de', 'reconocer', 'su', 'fracaso', 'terminan', 'afectando', 'quienes', 'quieren', 'proteger']"
629,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['en', 'el', 'lanzamiento', 'de', 'la', 'nueva', 'campaña', 'global', 'de', 'ronsantateresa\u2069', 'celebramos', 'los', 'siete', 'premios', 'internacionales', 'recibidos', 'por', 'su', 'ron', 'desde', 'san', 'francisco', 'hong', 'kong', 'mostrando', 'la', 'calidad', 'el', 'esfuerzo', 'la', 'tradición', 'la', 'cultura', 'de', 'venezuela', 'felicidades', 'gracias']"
630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['conversando', 'con', 'vladi', 'villegasp', 'la', 'una']"
631,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['es', 'correcta', 'la', 'apreciación', 'guaidó', 'sobre', 'la', 'radicalización', 'esperada', 'contra', 'miembros', 'de', 'an', 'que', 'ya', 'anunciaron', 'conseguir', 'un', 'gobierno', 'interino', 'en', 'el', 'exilio”', 'es', 'un', 'sueño”', 'estimulado', 'por', 'los', 'resultados', 'históricos', 'del', 'exilio', 'cubano', 'en', 'miami', 'español', 'en', 'méxico', 'iraní', 'en', 'new', 'york']"
632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['thanks', 'latin', 'american', 'advisor', 'for', 'the', 'invitation', 'to', 'answer', 'these', 'interesting', 'questions', 'about', 'the', 'impact', 'of', 'the', 'venezuelan', 'parliamentary', 'elections', 'always', 'interesting', 'to', 'contrast', 'different', 'points', 'of', 'view']"
633,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['siempre', 'un', 'gusto', 'conversar', 'con', 'vladialacarta', 'hoy', 'analizando', 'la', 'jornada', 'parlamentaria', 'la', 'consulta', 'popular', 'los', 'retos', 'futuros', 'de', 'la', 'política', 'nacional']"
634,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['miremos', 'esto', 'de', 'manera', 'pragmática', 'la', 'probabilidad', 'de', 'que', 'la', 'oposición', 'institucional', 'llegue', 'las', 'regionales', 'convenza', 'todas', 'sus', 'fuerzas', 'internas', 'de', 'seguir', 'pasiva', 'volver', 'desperdiciar', 'el', 'del', 'país', 'que', 'no', 'votó', 'por', 'maduro', 'en', 'las', 'parlamentarias', 'es', 'casi', 'cero']"
635,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['tienes', 'la', 'abstención', 'seguramente', 'arderá', 'troya', 'dentro', 'del', 'chavismo', 'pero', 'la', 'probabilidad', 'de', 'que', 'esto', 'conduzca', 'presiones', 'de', 'cambio', 'político', 'es', 'extremadamente', 'baja', 'lo', 'que', 'resultará', 'indefecteblimente', 'en', 'nuevas', 'frustraciones', 'divisiones', 'internas', 'en', 'la', 'oposición', '¿qué', 'celebrar']"
636,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['la', 'abstención', 'no', 'ocurre', 'como', 'respuesta', 'al', 'llamado', 'específico', 'de', 'la', 'oposición', 'institucional', 'sino', 'como', 'consecuencia', 'de', 'la', 'desconfianza', 'nacional', 'en', 'el', 'sector', 'político', 'que', 'la', 'incluye', 'la', 'pregunta', 'es', '¿que', 'se', 'debe', 'celebrar']"
637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['el', 'hecho', 'numérico', 'es', 'que', 'sólo', 'una', 'quinta', 'parte', 'de', 'los', 'electores', 'con', 'derecho', 'votar', 'lo', 'hicieron', 'por', 'la', 'oferta', 'revolucionaria', 'pero', 'con', 'ese', 'soporte', 'exiguo', 'sin', 'reconocimiento', 'opositor', 'tomarán', 'el', 'hemiciclo', 'elaborarán', 'leyes', 'que', 'para', 'nosotros', 'serán', 'de', 'obligatorio', 'cumplimiento']"
638,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['no', 'hubo', 'sorpresas', 'en', 'parlamentarias', 'el', 'país', 'mostró', 'en', 'este', 'primer', 'round', 'su', 'falta', 'de', 'expectativas', 'sobre', 'eventos', 'parciales', 'paralelos', 'convocados', 'para', 'apoyar', 'sus', 'organizadores', 'no', 'para', 'resolver', 'los', 'problemas', 'gigantes', 'de', 'la', 'gente', 'el', 'segundo', 'round', 'tampoco', 'sorprenderá']"
639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['más', 'allá', 'de', 'los', 'discursos', 'encendidos', 'las', 'amenazas', 'promesas', 'hasta', 'ahora', 'incumplidas', 'las', 'celebraciones', 'de', 'triunfos', 'fatuos', 'la', 'verdad', 'verdadera', 'es', 'que', 'siguen', 'sin', 'responder', 'la', 'pregunta', 'principal', '¿y', 'ahora', 'qué']"
640,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['el', 'irreconocimiento', 'la', 'nueva', 'an', 'es', 'un', 'símbolo', 'de', 'lucha', 'política', 'un', 'guardadito', 'para', 'el', 'futuro', 'pero', 'esa', 'nueva', 'an', 'legislará', 'partir', 'del', 'de', 'enero', 'para', 'quienes', 'operamos', 'vivimos', 'en', 'venezuela', 'serán', 'de', 'obligatorio', 'cumplimiento', 'esa', 'es', 'la', 'triste', 'realidad']"
641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['¿fue', 'una', 'mala', 'decisión', 'la', 'abstención', 'creo', 'que', 'sigue', 'siendo', 'un', 'dilema', 'falso', 'la', 'mala', 'decisión', 'es', 'no', 'saber', 'que', 'hacer', 'votando', 'absteniéndose']"
642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"['¿pierde', 'guaidó', 'su', 'relevancia', 'el', 'de', 'enero', 'no', 'usa', 'muchos', 'países', 'europeos', 'latinos', 'lo', 'reconocerán', 'por', 'continuidad', 'administrativa', 'él', 'sigue', 'siendo', 'el', 'único', 'con', 'una', 'licencia', 'institucional', 'es', 'una', 'licencia', 'vencida', 'pero', 'el', 'resto', 'aún', 'no', 'tiene', 'licencia', 'su', 'camino', 'es', 'más', 'largo']"
643,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['¿cuáles', 'son', 'los', 'retos', 'de', 'guaidó', 'ahora', 'convertir', 'la', 'abstención', 'en', 'acción', 'que', 'promueva', 'cambio', 'enfrentar', 'la', 'irrelevancia', 'evitar', 'que', 'nuevos', 'diputados', 'en', 'el', 'parlamento', 'se', 'conviertan', 'en', 'la', 'nueva', 'oposición', 'esquivar', 'los', 'retos', 'que', 'lanzarán', 'capriles', 'mcm', 'por', 'el', 'poder', 'interno']"
644,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"['¿qué', 'dirá', 'el', 'gobierno', 'que', 'fue', 'un', 'gran', 'éxito', '¿qué', 'dirá', 'la', 'oposición', 'que', 'fue', 'un', 'gran', 'fracaso', '¿qué', 'dirá', 'la', 'gente', 'más', 'de', 'lo', 'mismo']"
645,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,"['puede', 'la', 'consulta', 'popular', 'tener', 'mejores', 'resultados', 'que', 'las', 'parlamentarias', 'ambas', 'generan', 'apatía', 'en', 'la', 'población', 'ninguno', 'integra', 'al', 'país', 'ni', 'resuelve', 'el', 'conflicto', 'político', 'ambos', 'son', 'convocados', 'controlados', 'exclusivamente', 'por', 'una', 'parcialidad', 'lo', 'que', 'los', 'hace', 'inauditables']"
646,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['el', 'nuevo', 'parlamento', 'no', 'agrega', 'poder', 'maduro', 'pues', 'ya', 'lo', 'había', 'concentrado', 'través', 'del', 'tsj', 'la', 'constituyente', 'tampoco', 'le', 'válida', 'frente', 'aliados', 'de', 'la', 'oposición', 'pues', 'ninguno', 'reconocerá', 'esta', 'elección', 'pero', 'si', 'logra', 'validarse', 'frente', 'sus', 'aliados', 'dividir', 'la', 'oposición']"
647,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"['con', 'la', 'participación', 'real', 'inflada', 'el', 'resultado', 'es', 'el', 'mismo', 'maduro', 'mantendrá', 'la', 'concentración', 'de', 'poder', 'que', 'ya', 'tenia', 'la', 'opo', 'enfrentará', 'su', 'peor', 'momento', 'divida', 'batallando', 'por', 'su', 'liderazgo', 'los', 'diputados', 'electos', 'tendrán', 'exposición', 'pública', 'muy', 'escasa', 'para', 'sus', 'colegas']"
648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['mil', 'gracias', 'por', 'todas', 'sus', 'preguntas', 'que', 'de', 'nuevo', 'inundaron', 'mi', 'twitter', 'lamento', 'que', 'sea', 'imposible', 'responder', 'todas', 'pero', 'intento', 'seleccionar', 'la', 'mayor', 'gama', 'de', 'temas', 'posible', 'hasta', 'la', 'próxima', 'semana']"
649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,['oscura']
650,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['quizás', 'la', 'variable', 'más', 'impresionante', 'de', 'las', 'encuestas', 'venezolanas', 'es', 'el', 'alto', 'nivel', 'de', 'popularidad', 'que', 'mantiene', 'chávez', 'aún', 'fallecido', 'la', 'absoluta', 'desconexión', 'de', 'responsabilidades', 'que', 'le', 'atribuyen', 'en', 'la', 'crisis', 'actual', 'culpando', 'principalmente', 'maduro']"
651,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['es', 'muy', 'poco', 'probable', 'que', 'con', 'un', 'gobierno', 'distinto', 'no', 'revolucionario', 'ni', 'vinculado', 'al', 'chavismo', 'se', 'mantuvieran', 'las', 'sanciones', 'bloqueos', 'por', 'lo', 'que', 'te', 'aseguro', 'que', 'ese', 'no', 'sería', 'mi', 'problema']"
652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['en', 'ciencias', 'políticas', 'se', 'llama', 'creación', 'de', 'la', 'bóveda', 'de', 'miedo', 'intentan', 'que', 'los', 'círculos', 'cercanos', 'al', 'líder', 'opo', 'se', 'vean', 'disminuidos', 'atemorizados', 'eso', 'reduce', 'su', 'capacidad', 'de', 'acción', 'aprovecho', 'para', 'rechazar', 'el', 'encarcelamiento', 'de', 'ronald', 'carreño', 'convirtiéndolo', 'en', 'un', 'preso', 'político']"
653,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['maduro', 'no', 'busca', 'el', 'reconocimiento', 'por', 'parte', 'de', 'sus', 'enemigos', 'internos', 'externos', 'busca', 'validarse', 'con', 'sus', 'propios', 'aliados', 'lo', 'logra', 'dividir', 'sus', 'enemigos', 'lo', 'logra', 'aún', 'más', 'esto', 'no', 'resuelve', 'nada', 'en', 'el', 'país', 'pero', 'si', 'le', 'resuelve', 'mucho', 'maduro']"
